Offspring.ID,Loci.typed,Candidate.mother.ID,Loci.typed.1,Pair.loci.compared,Pair.loci.mismatching,Pair.LOD.score,Pair.Delta,Pair.confidence,Candidate.father.ID,Loci.typed.2,Pair.loci.compared.1,Pair.loci.mismatching.1,Pair.LOD.score.1,Pair.Delta.1,Pair.confidence.1,Trio.loci.compared,Trio.loci.mismatching,Trio.LOD.score,Trio.Delta,Trio.confidence,expt,tank,SpawnType,rep
Tank5_80,62,YD91_1,68,59,0,11.6,11.6,*,YH06_2,71,60,0,10.4,10.4,*,62,0,23.4,18.5,*,1,5,factorial,5
Tank5_88,61,YD88_1,69,58,1,3.23,3.23,*,YH81_2,68,57,0,6.58,5.18,*,58,1,12.1,12.1,*,1,5,factorial,5
Tank6_1,73,YF50_1,64,64,0,8.76,8.76,*,YI88_2,67,66,0,12.5,8.09,*,71,0,26.3,16.5,*,1,6,factorial,6
Tank6_9,72,YF50_1,64,63,0,9.49,9.49,*,YI88_2,67,65,0,15.1,14.5,*,70,0,29.7,27.1,*,1,6,factorial,6
Tank6_17,72,YK41_1,74,72,0,10.6,10.6,*,YI88_2,67,65,0,10.1,10.1,*,72,0,28.9,28.3,*,1,6,factorial,6
Tank6_25,72,YK41_1,74,72,0,13.9,13.9,*,YI12_2,67,65,0,9.43,9.43,*,72,0,29.6,29.6,*,1,6,factorial,6
Tank6_33,73,YF50_1,64,64,0,4.84,4.84,*,YI12_2,67,66,0,7.11,2.28,*,73,0,17.8,17.8,*,1,6,factorial,6
Tank6_41,71,YK41_1,74,71,0,12.9,12.9,*,YI12_2,67,64,0,8.34,8.34,*,71,0,28.4,26.3,*,1,6,factorial,6
Tank6_49,72,YF50_1,64,63,0,7.08,7.08,*,YI12_2,67,65,0,10.6,5.69,*,72,0,23.7,16.9,*,1,6,factorial,6
Tank6_57,73,YF50_1,64,64,0,11.5,11.5,*,YI88_2,67,66,1,7.95,7.95,*,71,1,24.4,18.9,*,1,6,factorial,6
Tank6_65,73,YK41_1,74,73,0,8.8,8.8,*,YI88_2,67,66,0,10.1,10.1,*,73,0,26.3,26.3,*,1,6,factorial,6
Tank6_73,73,YF50_1,64,64,0,6.31,6.31,*,YI12_2,67,66,0,11.3,11.3,*,73,0,23.3,23.3,*,1,6,factorial,6
Tank6_81,73,YF50_1,64,64,0,12.1,12.1,*,YI91_2,74,73,1,11.7,11.7,*,73,1,30.8,30.8,*,1,6,factorial,6
Tank6_89,73,YF50_1,64,64,0,8.89,8.89,*,YI88_2,67,66,1,11.3,5.02,*,71,1,24.1,17.6,*,1,6,factorial,6
Tank6_2,72,YF50_1,64,63,0,9.16,9.16,*,YI91_2,74,72,1,9.49,9.49,*,72,1,25.8,25.8,*,1,6,factorial,6
Tank6_10,72,YF50_1,64,63,0,8.51,8.51,*,YI91_2,74,72,1,12,12,*,72,1,27.6,23.4,*,1,6,factorial,6
Tank6_18,71,YK70_1,64,62,0,11.1,11.1,*,YI88_2,67,64,0,6.6,6.6,*,68,0,24.7,20.9,*,1,6,factorial,6
Tank6_26,73,YF50_1,64,64,0,4.77,4.77,*,YI12_2,67,66,0,10.5,10.5,*,73,0,20.2,13.2,*,1,6,factorial,6
Tank6_34,72,YF50_1,64,63,0,10,10,*,YI88_2,67,65,1,9.73,9.57,*,70,1,23.9,16.5,*,1,6,factorial,6
Tank6_42,73,YF50_1,64,64,0,9.88,9.88,*,YI12_2,67,66,0,13.3,11.1,*,73,0,29.2,20.4,*,1,6,factorial,6
Tank6_50,72,YF50_1,64,63,0,9.66,9.66,*,YI88_2,67,65,0,13.4,10.1,*,70,0,28.3,23.6,*,1,6,factorial,6
Tank6_58,73,YF50_1,64,64,0,7.6,7.6,*,YI88_2,67,66,0,8.44,8.44,*,71,0,21.6,21.6,*,1,6,factorial,6
Tank6_66,72,YF50_1,64,63,0,9.04,9.04,*,YI88_2,67,66,0,14.4,14.4,*,70,0,28.8,28.8,*,1,6,factorial,6
Tank6_74,72,YK41_1,74,72,0,13.4,13.4,*,YI12_2,67,65,0,7.21,7.21,*,72,0,26.7,26.1,*,1,6,factorial,6
Tank6_82,72,YK41_1,74,72,0,8.76,8.76,*,YI88_2,67,65,1,7.41,6.67,*,72,1,24.3,24.3,*,1,6,factorial,6
Tank6_90,72,YK41_1,74,72,0,13.8,13.8,*,YI12_2,67,66,0,9.77,9.77,*,72,0,32.1,32.1,*,1,6,factorial,6
Tank6_3,72,YF50_1,64,63,0,7.28,7.28,*,YI88_2,67,65,1,6.14,6.14,*,70,1,18,18,*,1,6,factorial,6
Tank6_11,73,YF50_1,64,64,0,7.14,7.14,*,YI91_2,74,73,1,7.52,7.52,*,73,1,21.1,21.1,*,1,6,factorial,6
Tank6_19,72,YK41_1,74,72,0,12.9,12.9,*,YI91_2,74,72,0,10.1,10.1,*,72,0,30.1,28.6,*,1,6,factorial,6
Tank6_27,73,YF50_1,64,64,0,9.08,9.08,*,YI88_2,67,66,0,11,11,*,71,0,25.7,25.7,*,1,6,factorial,6
Tank6_35,73,YF50_1,64,64,0,9.83,9.83,*,YI12_2,67,66,0,12.8,12.8,*,73,0,28.8,22.7,*,1,6,factorial,6
Tank6_43,72,YK41_1,74,72,0,12.4,12.4,*,YI88_2,67,66,0,6.74,6.54,*,72,0,26.1,16.8,*,1,6,factorial,6
Tank6_51,72,YF50_1,64,63,0,10.7,10.7,*,YI88_2,67,65,1,10.5,8.07,*,70,1,26,19.6,*,1,6,factorial,6
Tank6_59,73,YK41_1,74,73,0,10.8,9.59,*,YI91_2,74,73,0,13,13,*,73,0,30.6,29.8,*,1,6,factorial,6
Tank6_67,72,YK41_1,74,72,0,13.9,13.9,*,YI12_2,67,65,0,7.67,7.67,*,72,0,30.5,30.5,*,1,6,factorial,6
Tank6_75,73,YF50_1,64,64,0,12,12,*,YI88_2,67,66,1,5.63,2.7,*,71,1,21.9,14.2,*,1,6,factorial,6
Tank6_83,73,YK41_1,74,73,0,17.3,17.3,*,YI91_2,74,73,0,14.3,14.3,*,73,0,38.2,38.2,*,1,6,factorial,6
Tank6_91,73,YF50_1,64,64,0,4.34,0,,YI12_2,67,66,0,11.8,11.8,*,73,0,22.4,19.8,*,1,6,factorial,6
Tank6_4,73,YF50_1,64,64,0,8.52,8.52,*,YI91_2,74,73,1,9.66,9.66,*,73,1,25.4,24.7,*,1,6,factorial,6
Tank6_12,69,YF50_1,64,61,0,8.68,8.68,*,YI88_2,67,62,1,6.6,2.88,*,67,1,18.7,15.1,*,1,6,factorial,6
Tank6_20,73,YF50_1,64,64,0,10.2,10.2,*,YI91_2,74,73,1,9.73,9.73,*,73,1,26,26,*,1,6,factorial,6
Tank6_28,73,YK41_1,74,73,0,14.3,14.3,*,YI91_2,74,73,0,15.8,15.8,*,73,0,37,36.4,*,1,6,factorial,6
Tank6_36,72,YF50_1,64,63,0,8.96,8.96,*,YI88_2,67,65,0,12.8,12.2,*,70,0,26.1,20.4,*,1,6,factorial,6
Tank6_44,72,YK41_1,74,72,0,10.2,10.2,*,YI88_2,67,65,0,8.81,8.81,*,72,0,26.8,26.8,*,1,6,factorial,6
Tank6_52,72,YF50_1,64,63,0,12.5,12.5,*,YI91_2,74,72,0,13,13,*,72,0,33.3,33.3,*,1,6,factorial,6
Tank6_60,72,YF50_1,64,63,0,11.5,10.6,*,YI88_2,67,65,0,9.31,9.21,*,70,0,26.2,19.8,*,1,6,factorial,6
Tank6_68,73,YF50_1,64,64,0,7.97,4.63,*,YI91_2,74,73,0,12.8,12.8,*,73,0,27.5,23.3,*,1,6,factorial,6
Tank6_76,72,YF50_1,64,64,0,10.3,10.3,*,YI88_2,67,65,0,9.89,9.39,*,70,0,25.9,21.2,*,1,6,factorial,6
Tank6_84,72,YK41_1,74,72,0,12.1,12.1,*,YI91_2,74,72,0,15.4,15.4,*,72,0,35,35,*,1,6,factorial,6
Tank6_5,73,YF50_1,64,64,0,11.8,10.3,*,YI88_2,67,66,1,4.77,4.77,*,71,1,20.5,17.1,*,1,6,factorial,6
Tank6_13,73,YK41_1,74,73,0,13.9,13.9,*,YI91_2,74,73,1,4.95,4.95,*,73,1,24.9,20.2,*,1,6,factorial,6
Tank6_29,73,YF50_1,64,64,0,9.17,9.17,*,YI88_2,67,66,1,9.08,8.96,*,71,1,21,19.5,*,1,6,factorial,6
Tank6_37,73,YK41_1,74,73,0,9.77,9.77,*,YI12_2,67,66,0,7.21,7.21,*,73,0,23.6,23.6,*,1,6,factorial,6
Tank6_45,72,YF50_1,64,63,0,11.2,11.2,*,YI12_2,67,65,0,5.98,4.28,*,72,0,23.7,16.7,*,1,6,factorial,6
Tank6_53,73,YK41_1,74,73,0,10.2,10.2,*,YI88_2,67,66,0,12.6,12.6,*,73,0,31.8,31.8,*,1,6,factorial,6
Tank6_61,72,YF50_1,64,63,0,7.68,7.68,*,YI12_2,67,65,0,12.2,12.2,*,72,0,26,26,*,1,6,factorial,6
Tank6_69,71,YK41_1,74,71,0,9.95,9.95,*,YI91_2,74,71,0,12.6,12.6,*,71,0,29.4,29.4,*,1,6,factorial,6
Tank6_77,72,YF50_1,64,63,0,7.1,4.89,*,YI12_2,67,65,0,10.1,10.1,*,72,0,23.8,22.2,*,1,6,factorial,6
Tank6_85,73,YF50_1,64,64,0,11.7,11.7,*,YI88_2,67,66,1,9.68,9.68,*,71,1,25.2,24.1,*,1,6,factorial,6
Tank6_6,72,YF50_1,64,63,0,8.87,8.87,*,YI12_2,67,65,0,9.45,9.45,*,72,0,25.1,21.6,*,1,6,factorial,6
Tank6_14,72,YK41_1,74,72,0,9.91,9.91,*,YI88_2,67,65,0,9.88,9.88,*,72,0,27.2,18.3,*,1,6,factorial,6
Tank6_22,73,YK41_1,74,73,0,14.1,14.1,*,YI12_2,67,66,0,8.76,8.76,*,73,0,29.7,26.1,*,1,6,factorial,6
Tank6_30,72,YK41_1,74,72,0,9.4,9.4,*,YI91_2,74,72,0,15.6,15.6,*,72,0,31.9,31.9,*,1,6,factorial,6
Tank6_38,73,YF50_1,64,64,0,5.15,3.43,*,YI12_2,67,66,0,7.43,7.43,*,73,0,19.5,19.5,*,1,6,factorial,6
Tank6_46,73,YF50_1,64,64,0,11.6,11.6,*,YI88_2,67,66,0,17.1,17.1,*,71,0,34.5,34.5,*,1,6,factorial,6
Tank6_54,72,YF50_1,64,63,0,4.77,4.77,*,YI12_2,67,65,0,8.6,8.44,*,72,0,20.2,20.2,*,1,6,factorial,6
Tank6_62,73,YK41_1,74,73,0,13.7,13.7,*,YI88_2,67,66,1,7.25,7.25,*,73,1,26.7,9.73,*,1,6,factorial,6
Tank6_70,73,YF50_1,64,64,0,10.2,10.2,*,YI88_2,67,66,0,10.4,10.4,*,71,0,26.5,26.5,*,1,6,factorial,6
Tank6_78,73,YK41_1,74,73,0,16.9,15.2,*,YI91_2,74,73,0,12.6,12.6,*,73,0,37,32.1,*,1,6,factorial,6
Tank6_86,73,YK41_1,74,73,0,11.3,11.3,*,YI12_2,67,66,0,11.1,11.1,*,73,0,28.7,22.4,*,1,6,factorial,6
Tank6_7,72,YF50_1,64,64,0,9.98,9.98,*,YI12_2,67,65,0,7.84,7.84,*,72,0,25,15.2,*,1,6,factorial,6
Tank6_15,73,YF50_1,64,64,0,10.1,10.1,*,YI12_2,67,66,0,4.65,1.8,*,73,0,21.9,15.4,*,1,6,factorial,6
Tank6_23,72,YF50_1,64,63,0,6.75,6.75,*,YI12_2,67,65,0,9.07,7.71,*,72,0,22.6,21.5,*,1,6,factorial,6
Tank6_31,73,YK41_1,74,73,0,9.69,3.1,*,YI91_2,74,73,0,12.8,12.8,*,73,0,30.6,27.3,*,1,6,factorial,6
Tank6_39,72,YK41_1,74,72,0,12.9,12.9,*,YI91_2,74,72,0,14.2,14.2,*,72,0,33.3,33.3,*,1,6,factorial,6
Tank6_47,73,YF50_1,64,64,0,11.4,11.4,*,YI88_2,67,66,0,12.3,9.24,*,71,0,28.2,22.5,*,1,6,factorial,6
Tank6_55,73,YF50_1,64,64,0,10.5,10.5,*,YI12_2,67,66,0,9.56,9.56,*,73,0,26.6,26.6,*,1,6,factorial,6
Tank6_63,73,YK41_1,74,73,0,11.1,11.1,*,YI91_2,74,73,0,12.8,12.8,*,73,0,30.4,30.4,*,1,6,factorial,6
Tank6_71,73,YK41_1,74,73,0,16.3,16.3,*,YI91_2,74,73,0,8.71,8.71,*,73,0,31.8,31.2,*,1,6,factorial,6
Tank6_79,73,YK41_1,74,73,0,13,13,*,YI12_2,67,66,0,6.05,6.05,*,73,0,26.2,23,*,1,6,factorial,6
Tank6_87,73,YF50_1,64,64,0,8.84,8.84,*,YI91_2,74,73,0,16,16,*,73,0,32.5,26.6,*,1,6,factorial,6
Tank6_8,54,YF50_1,64,46,0,4.24,2.89,*,YI12_2,67,48,0,4.26,0.885,*,54,0,13.1,13.1,*,1,6,factorial,6
Tank6_16,52,YK41_1,74,52,0,4.29,0.567,*,YI91_2,74,52,0,3.31,3.26,*,52,2,8.14,7.84,*,1,6,factorial,6
Tank6_24,73,YK41_1,74,73,0,14.2,14.2,*,YI88_2,67,66,1,5.57,3.22,*,73,1,26.2,13.8,*,1,6,factorial,6
Tank6_32,73,YK41_1,74,73,0,12.8,12.8,*,YI12_2,67,66,0,10.2,10.2,*,73,0,30.3,30.3,*,1,6,factorial,6
Tank6_40,73,YF50_1,64,64,0,5.05,4.16,*,YI12_2,67,66,0,12.2,12.2,*,73,0,23.8,23.8,*,1,6,factorial,6
Tank6_48,73,YK41_1,74,73,0,10.2,10.2,*,YI91_2,74,73,0,14.4,14.4,*,73,0,31.6,31.6,*,1,6,factorial,6
Tank6_56,73,YF50_1,64,64,0,6.93,6.93,*,YI88_2,67,66,1,7.67,7.67,*,71,1,18.7,18.7,*,1,6,factorial,6
Tank6_64,72,YF50_1,64,63,0,11.7,11.7,*,YI91_2,74,72,1,10.5,10.5,*,72,1,28.5,28.5,*,1,6,factorial,6
Tank6_72,72,YK41_1,74,72,0,14.4,14.4,*,YI91_2,74,72,0,12.7,12.7,*,72,0,34.5,34.5,*,1,6,factorial,6
Tank6_80,71,YK41_1,74,71,0,11.3,11.3,*,YI91_2,74,71,0,15.8,15.8,*,71,0,33.7,33.7,*,1,6,factorial,6
Tank6_88,73,YF50_1,64,64,0,8.35,8.35,*,YI88_2,67,66,0,14.9,10.8,*,71,0,29.2,28.1,*,1,6,factorial,6
Tank7_1,73,YN22_1,74,73,0,11.2,11.2,*,YN36_2,73,72,0,16,16,*,73,0,34.1,34.1,*,1,7,factorial,7
Tank7_9,73,YL33_1,73,72,0,11.6,11.6,*,YN36_2,73,72,0,14.1,14.1,*,73,0,33.9,33.9,*,1,7,factorial,7
Tank7_17,73,YL33_1,73,72,0,9.56,9.56,*,YC09_2,68,67,0,12,12,*,73,0,28.7,28.7,*,1,7,factorial,7
Tank7_25,73,YL33_1,73,72,0,14.4,14.4,*,YN36_2,73,72,0,11.7,11.7,*,73,0,33.1,33.1,*,1,7,factorial,7
Tank7_33,73,YL33_1,73,72,0,13.9,13.9,*,YL36_2,74,73,0,11.4,11.4,*,73,0,31.4,31.4,*,1,7,factorial,7
Tank7_41,73,YL33_1,73,72,0,13.1,13.1,*,YL36_2,74,73,0,11.2,11.2,*,73,0,31.1,29.1,*,1,7,factorial,7
Tank7_49,73,YN22_1,74,73,1,10.4,10.4,*,YC09_2,68,67,0,11,11,*,73,1,27.4,27.4,*,1,7,factorial,7
Tank7_57,72,YL32_1,74,72,0,10.1,8.5,*,YN36_2,73,71,0,14.3,14.3,*,72,0,34,31.8,*,1,7,factorial,7
Tank7_65,73,YL32_1,74,73,0,8.04,8.04,*,YL36_2,74,73,0,9.52,9.52,*,73,0,19.6,16.7,*,1,7,factorial,7
Tank7_73,73,YL33_1,73,72,0,15,15,*,YL36_2,74,73,0,10.8,10.8,*,73,0,31.7,30.5,*,1,7,factorial,7
Tank7_81,73,YL33_1,73,72,0,12.2,12.2,*,YL36_2,74,73,0,14.7,14.7,*,73,0,33.9,32,*,1,7,factorial,7
Tank7_89,73,YL32_1,74,73,0,10.6,10.6,*,YL36_2,74,73,0,11.6,11.6,*,73,0,23.9,23.9,*,1,7,factorial,7
Tank7_2,73,YN22_1,74,73,0,7.93,7.93,*,YL36_2,74,73,0,8.88,8.88,*,73,0,25.8,22.4,*,1,7,factorial,7
Tank7_10,73,YN22_1,74,73,0,11.5,11.4,*,YL36_2,74,73,0,12.5,12.5,*,73,0,33.1,31.6,*,1,7,factorial,7
Tank7_18,73,YN22_1,74,73,0,13.7,13.7,*,YC09_2,68,67,0,8.74,8.74,*,73,0,28.2,28.2,*,1,7,factorial,7
Tank7_26,73,YL33_1,73,72,0,7.6,7.6,*,YN36_2,73,72,0,16.4,14.6,*,73,0,30.7,25.9,*,1,7,factorial,7
Tank7_34,73,YN22_1,74,73,0,15.5,15.5,*,YC09_2,68,67,0,11.1,11.1,*,73,0,32.8,30.7,*,1,7,factorial,7
Tank7_42,73,YL32_1,74,73,0,10.1,10.1,*,YL36_2,74,73,0,9.81,9.81,*,73,0,23.5,23.5,*,1,7,factorial,7
Tank7_50,73,YN22_1,74,73,1,5.45,5.45,*,YN36_2,73,72,0,16.9,16.9,*,73,1,28.7,21.8,*,1,7,factorial,7
Tank7_58,73,YL32_1,74,73,0,9.56,9.56,*,YC09_2,68,67,0,9.5,9.5,*,73,0,25.8,25.8,*,1,7,factorial,7
Tank7_66,73,YL32_1,74,73,1,8.02,8.02,*,YL36_2,74,73,0,10.4,10.4,*,73,1,20,20,*,1,7,factorial,7
Tank7_74,67,YL32_1,74,67,0,6.92,1.03,*,YN36_2,73,66,0,14,12.4,*,67,0,28.1,4.35,*,1,7,factorial,7
Tank7_82,73,YL32_1,74,73,0,10.1,10.1,*,YC09_2,68,67,0,12,12,*,73,0,27.3,27.3,*,1,7,factorial,7
Tank7_90,73,YL32_1,74,73,0,6.83,5.97,*,YC09_2,68,67,0,7.46,7.46,*,73,0,21.2,21.2,*,1,7,factorial,7
Tank7_3,73,YN22_1,74,73,1,7.66,7.66,*,YL36_2,74,73,0,5.64,3.93,*,73,1,22.3,20.1,*,1,7,factorial,7
Tank7_11,73,YL32_1,74,73,0,11.5,11.5,*,YL36_2,74,73,0,11.7,11.7,*,73,0,25.9,25.9,*,1,7,factorial,7
Tank7_19,73,YL33_1,73,72,0,7.46,4.34,*,YN36_2,73,72,0,19.4,19.4,*,73,0,34.1,18.8,*,1,7,factorial,7
Tank7_27,73,YL32_1,74,73,1,6.05,6.05,*,YL36_2,74,73,0,11.3,11.3,*,73,1,20.4,20.4,*,1,7,factorial,7
Tank7_35,73,YL33_1,73,72,0,13.6,13.6,*,YL36_2,74,73,0,10.7,10.7,*,73,0,31.3,22.8,*,1,7,factorial,7
Tank7_43,73,YN22_1,74,73,1,9.47,6.93,*,YN36_2,73,72,0,14,14,*,73,1,29.2,11.6,*,1,7,factorial,7
Tank7_51,73,YL33_1,73,72,0,14.2,14.2,*,YL36_2,74,73,0,10.9,10.9,*,73,0,32.1,32.1,*,1,7,factorial,7
Tank7_59,73,YN22_1,74,73,0,10.9,10.9,*,YL36_2,74,73,0,9.06,9.06,*,73,0,29.8,29.3,*,1,7,factorial,7
Tank7_67,73,YN22_1,74,73,0,12,11.5,*,YC09_2,68,67,0,11.5,11.5,*,73,0,30.3,20.6,*,1,7,factorial,7
Tank7_75,73,YL33_1,73,72,0,11.2,11.2,*,YN36_2,73,72,0,11.7,11.7,*,73,0,30.9,28.5,*,1,7,factorial,7
Tank7_83,73,YL33_1,73,72,0,10.4,10.4,*,YN36_2,73,72,0,15.9,15.9,*,73,0,34.9,31,*,1,7,factorial,7
Tank7_91,73,YL33_1,73,72,0,7.9,7.9,*,YC09_2,68,67,0,13.7,13.7,*,73,0,28.8,24.2,*,1,7,factorial,7
Tank7_4,73,YN22_1,74,73,1,12.6,12.6,*,YC09_2,68,67,0,13.9,13.9,*,73,1,33.2,27.8,*,1,7,factorial,7
Tank7_12,73,YN22_1,74,73,0,14.3,14.3,*,YC09_2,68,67,0,10.8,10.8,*,73,0,30.5,30.5,*,1,7,factorial,7
Tank7_20,73,YL33_1,73,72,0,11.4,11.4,*,YL36_2,74,73,0,14.2,14.2,*,73,0,31.6,31.1,*,1,7,factorial,7
Tank7_28,73,YN22_1,74,73,0,13.6,13.6,*,YC09_2,68,67,0,11.6,11.6,*,73,0,31,24.5,*,1,7,factorial,7
Tank7_36,73,YL33_1,73,72,0,13.3,13.3,*,YN36_2,73,72,0,16.6,16.6,*,73,0,38.2,33.5,*,1,7,factorial,7
Tank7_44,73,YL33_1,73,72,0,12,12,*,YN36_2,73,72,0,15.2,15.2,*,73,0,34,27.7,*,1,7,factorial,7
Tank7_52,73,YL32_1,74,73,0,9.21,9.21,*,YN36_2,73,72,0,18.6,18.6,*,73,0,35.1,30.2,*,1,7,factorial,7
Tank7_60,73,YL32_1,74,73,0,9.01,9.01,*,YL36_2,74,73,0,12,12,*,73,0,25.1,23.4,*,1,7,factorial,7
Tank7_68,73,YN22_1,74,73,0,12.7,12.7,*,YN36_2,73,72,0,14.5,14.5,*,73,0,34,33.5,*,1,7,factorial,7
Tank7_76,73,YL33_1,73,72,0,11.6,11.6,*,YL36_2,74,73,0,14.5,14.5,*,73,0,33.2,28.8,*,1,7,factorial,7
Tank7_84,73,YL32_1,74,73,1,3.51,3.51,*,YL36_2,74,73,0,14.3,14.3,*,73,1,22.1,15,*,1,7,factorial,7
Tank7_5,73,YL32_1,74,73,0,17.7,17.7,*,YL36_2,74,73,0,13.4,13.4,*,73,0,32.7,32.7,*,1,7,factorial,7
Tank7_13,73,YL33_1,73,72,0,11.3,11.3,*,YN36_2,73,72,0,12.1,12.1,*,73,0,31.9,31.9,*,1,7,factorial,7
Tank7_21,73,YL32_1,74,73,0,7.34,7.34,*,YN36_2,73,72,0,15.4,15.4,*,73,0,30.7,24.8,*,1,7,factorial,7
Tank7_29,73,YL33_1,73,72,0,10.4,10.4,*,YL36_2,74,73,0,13.2,13.2,*,73,0,30.7,30.7,*,1,7,factorial,7
Tank7_37,72,YL33_1,73,71,0,13.7,13.7,*,YL36_2,74,72,0,8.27,8.27,*,72,0,29,23.4,*,1,7,factorial,7
Tank7_45,73,YN22_1,74,73,0,8.62,8.62,*,YC09_2,68,67,0,15.2,15.2,*,73,0,30.1,20,*,1,7,factorial,7
Tank7_53,73,YN22_1,74,73,1,6.13,4.4,*,YL36_2,74,73,0,10.4,10.4,*,73,1,25.4,23.2,*,1,7,factorial,7
Tank7_61,73,YL33_1,73,72,0,12.6,12.6,*,YC09_2,68,67,0,11,11,*,73,0,30.2,30.2,*,1,7,factorial,7
Tank7_69,73,YL33_1,73,72,0,11.4,11.4,*,YC09_2,68,67,0,12.7,12.7,*,73,0,30.7,30.7,*,1,7,factorial,7
Tank7_77,73,YL32_1,74,73,0,8.69,8.69,*,YN36_2,73,72,0,16,16,*,73,0,31.8,26.3,*,1,7,factorial,7
Tank7_85,73,YL32_1,74,73,0,13.4,13.4,*,YL36_2,74,73,0,15.6,15.6,*,73,0,32.3,28.2,*,1,7,factorial,7
Tank7_6,73,YL33_1,73,72,0,13,13,*,YC09_2,68,67,0,7.5,7.5,*,73,0,26.7,26.7,*,1,7,factorial,7
Tank7_14,73,YN22_1,74,73,1,6.43,6.43,*,YN36_2,73,72,0,15.6,15.6,*,73,1,27.4,24.9,*,1,7,factorial,7
Tank7_30,73,YL32_1,74,73,0,10.6,10.6,*,YL36_2,74,73,0,8.15,8.15,*,73,0,21.6,21.6,*,1,7,factorial,7
Tank7_38,73,YN22_1,74,73,1,6.06,6.06,*,YL36_2,74,73,0,12.1,12.1,*,73,1,26.1,26.1,*,1,7,factorial,7
Tank7_46,73,YN22_1,74,73,0,15.5,15.5,*,YC09_2,68,67,0,10.9,10.9,*,73,0,32.3,32.3,*,1,7,factorial,7
Tank7_54,73,YL32_1,74,73,1,8.81,8.81,*,YL36_2,74,73,0,10.6,10.6,*,73,1,22.6,22.6,*,1,7,factorial,7
Tank7_62,72,YL32_1,74,72,0,9.2,9.2,*,YN36_2,73,71,0,15.9,15.9,*,72,0,35.6,35.6,*,1,7,factorial,7
Tank7_70,73,YL32_1,74,73,1,8.07,8.07,*,YC09_2,68,67,0,7.61,7.61,*,73,1,21.5,21.5,*,1,7,factorial,7
Tank7_78,73,YN22_1,74,73,0,14.9,14.9,*,YC09_2,68,67,0,13.3,13.3,*,73,0,33.4,23.4,*,1,7,factorial,7
Tank7_86,73,YL33_1,73,72,0,13.1,13.1,*,YL36_2,74,73,0,10.1,10.1,*,73,0,30.3,30.3,*,1,7,factorial,7
Tank7_7,73,YL32_1,74,73,0,13.4,13.4,*,YL36_2,74,73,0,11.6,11.6,*,73,0,28.1,25.3,*,1,7,factorial,7
Tank7_15,73,YL33_1,73,72,0,12.3,12.3,*,YN36_2,73,72,0,17.2,17.2,*,73,0,38.8,38.8,*,1,7,factorial,7
Tank7_31,73,YN22_1,74,73,1,8.41,8.41,*,YN36_2,73,72,0,17.4,17.4,*,73,1,33.2,28.7,*,1,7,factorial,7
Tank7_39,72,YL32_1,74,72,0,12.2,12.2,*,YN36_2,73,72,0,16.2,16.2,*,72,0,37.6,37.6,*,1,7,factorial,7
Tank7_47,73,YL32_1,74,73,1,6.64,6.64,*,YL36_2,74,73,0,10.2,10.2,*,73,1,20.6,20.6,*,1,7,factorial,7
Tank7_55,73,YL33_1,73,72,0,11.9,11.9,*,YC09_2,68,67,0,9.04,9.04,*,73,0,27.3,27.3,*,1,7,factorial,7
Tank7_63,73,YL32_1,74,73,0,7.22,0.303,*,YN36_2,73,72,0,13.5,13.5,*,73,0,29.3,23.6,*,1,7,factorial,7
Tank7_71,73,YL32_1,74,73,0,9.72,9.72,*,YN36_2,73,72,0,16,16,*,73,0,36.1,34.5,*,1,7,factorial,7
Tank7_79,72,YN22_1,74,72,0,14.8,14.8,*,YN36_2,73,71,0,13.5,13.5,*,72,0,36.2,24.6,*,1,7,factorial,7
Tank7_87,73,YN22_1,74,73,0,15.3,15.3,*,YN36_2,73,72,0,14.1,14.1,*,73,0,34.5,25.2,*,1,7,factorial,7
Tank7_8,73,YN22_1,74,73,0,10.4,10.4,*,YC09_2,68,67,0,10.6,10.6,*,73,0,27.3,27.3,*,1,7,factorial,7
Tank7_16,73,YL32_1,74,73,1,9.99,9.99,*,YL36_2,74,73,0,11.9,11.9,*,73,1,26,26,*,1,7,factorial,7
Tank7_24,73,YL33_1,73,72,0,11.1,11.1,*,YL36_2,74,73,0,13.3,13.3,*,73,0,31.3,27.8,*,1,7,factorial,7
Tank7_32,73,YN22_1,74,73,0,8.43,8.43,*,YL36_2,74,73,0,8.47,8.47,*,73,0,25.1,25.1,*,1,7,factorial,7
Tank7_40,73,YN22_1,74,73,0,15.9,15.9,*,YC09_2,68,67,0,9.76,9.76,*,73,0,31.4,31.4,*,1,7,factorial,7
Tank7_48,73,YL33_1,73,72,0,10.6,10.6,*,YC09_2,68,67,0,9.77,9.77,*,73,0,26.8,26.8,*,1,7,factorial,7
Tank7_56,73,YN22_1,74,73,0,11.4,11.4,*,YC09_2,68,67,0,13.3,13.3,*,73,0,30,30,*,1,7,factorial,7
Tank7_64,73,YN22_1,74,73,0,15.3,15.3,*,YC09_2,68,67,0,9.64,9.64,*,73,0,31.2,31.2,*,1,7,factorial,7
Tank7_72,73,YL32_1,74,73,0,11,11,*,YC09_2,68,67,0,10.1,10.1,*,73,0,27.8,27.8,*,1,7,factorial,7
Tank7_80,73,YN22_1,74,73,1,8.94,8.94,*,YN36_2,73,72,0,14.3,14.3,*,73,1,28.9,28.9,*,1,7,factorial,7
